id,week,checkout_price,base_price,num_orders,center_type,op_area,category,cuisine
1000391,56,241.56,241.56,28,TYPE_C,5.1,Soup,Thai
1000255,70,233.83,232.83,81,TYPE_A,4.8,Soup,Thai
1001014,89,212.43,212.43,135,TYPE_A,7,Soup,Thai
1002051,129,195,194,149,TYPE_A,7,Soup,Thai
1000888,129,195,194,150,TYPE_B,6.3,Soup,Thai
1001172,84,214.43,212.43,122,TYPE_C,2.8,Soup,Thai
1000113,113,243.5,242.5,14,TYPE_C,4,Soup,Thai
1001452,58,242.53,242.53,42,TYPE_A,3.6,Soup,Thai
1000518,18,244.5,242.5,108,TYPE_A,4.5,Soup,Thai
1001826,102,194,196,81,TYPE_A,4.5,Soup,Thai
1001593,86,214.43,212.43,26,TYPE_A,3.4,Soup,Thai
1000976,40,195,256.08,80,TYPE_A,7,Soup,Thai
1000088,124,194,194,26,TYPE_C,3.9,Soup,Thai
1000249,111,242.5,243.5,13,TYPE_A,3.2,Soup,Thai
1000307,30,195,243.5,13,TYPE_A,3.2,Soup,Thai
1001528,110,243.5,243.5,40,TYPE_A,3.9,Soup,Thai
1001886,133,194,195,80,TYPE_A,3.9,Soup,Thai
1001487,28,244.5,244.5,15,TYPE_A,4,Soup,Thai
1001418,90,212.43,212.43,53,TYPE_C,4,Soup,Thai
1000983,76,173.63,255.11,149,TYPE_A,3,Extras,Thai
1000311,2,162.99,161.99,931,TYPE_A,5.1,Extras,Thai
1001906,14,147.5,145.5,446,TYPE_A,5.1,Extras,Thai
1000319,7,161.05,183.36,26,TYPE_C,1.9,Extras,Thai
1000407,141,192.12,191.12,431,TYPE_A,7,Extras,Thai
1001871,95,141.62,187.24,122,TYPE_A,7,Extras,Thai
1000799,10,129.04,175.63,203,TYPE_B,6.3,Extras,Thai
1001780,116,164.93,197.94,553,TYPE_A,3.7,Extras,Thai
1001892,105,201.79,202.79,621,TYPE_A,3.7,Extras,Thai
1001253,76,202.73,203.73,148,TYPE_A,4.2,Extras,Thai
1001210,39,168.78,168.78,973,TYPE_B,6.7,Extras,Thai
1000514,11,182.36,212.43,283,TYPE_A,3.6,Extras,Thai
1000196,37,178.51,214.43,121,TYPE_A,3.5,Extras,Thai
1001901,74,160.05,200.82,81,TYPE_A,3.4,Extras,Thai
1001721,108,137.77,160.05,190,TYPE_A,7,Extras,Thai
1002101,142,169.75,220.25,541,TYPE_B,7,Extras,Thai
1000459,2,180.48,179.48,338,TYPE_A,3.9,Extras,Thai
1002017,117,176.57,177.57,270,TYPE_A,4,Extras,Thai
1000705,30,162.05,189.18,270,TYPE_A,4.5,Extras,Thai
1001309,133,582.03,583.03,41,TYPE_C,5.1,Fish,Continental
1001675,63,629.53,630.53,28,TYPE_A,4.6,Fish,Continental
1000774,120,583.03,581.03,136,TYPE_A,7,Fish,Continental
1001941,109,583.03,581.03,13,TYPE_A,3.4,Fish,Continental
1001294,110,582.03,581.03,134,TYPE_B,4.2,Fish,Continental
1001791,145,582.03,581.03,69,TYPE_B,3.8,Fish,Continental
1001295,141,582.03,581.03,14,TYPE_A,2.8,Fish,Continental
1000382,64,629.53,631.53,41,TYPE_A,4.5,Fish,Continental
1001089,114,588.79,590.79,82,TYPE_A,4.5,Fish,Continental
1002144,140,484.03,630.53,28,TYPE_C,4,Fish,Continental
